nest,NDVI,NDWI,Mat_Gland,Mat_Head,Mat_Birth,Mat_Age,Mat_Cort,Pat_Gland,Pat_Head,Pat_Birth,Pat_Age,Pat_Cort,Mean_Gland,Mean_Head,Mean_Age,Mean_Cort,BLUP,BLUP_25,latitude,longitude,first_egg_date,parents,Bird_FID,FID_m,FID_time,Repetition,Zone,Note_,Note_time,SD_m,SD_time,note_,note_time,Date,Time,Year,gull10m,height_m,dist_shore_m,dist_shore_m_new,distMOD,Egg1,Egg2,Egg3,Egg4,TotEgg,EggHatched,2nd_clutch,ProbaChick,HatchSucc,ClutchMass,Chick1,Chick2,Chick3,Chick4,ChickNmass,Count_ALL_nests,Count_Larcan_nests,Distance_coast,Count_ALL_nests_Hannah,Count_Larcan_nests_Hannah
113_23,0.525949577,0.270000001,,,,,,,,,,,,,,,,,58.7668719,23.4296385,09/05/2023,,,7,,7,Head,,,27,,,,25/05/2023,12:19:00,2023,0.082751528,1.32,53.71515408,#N/A,33.71515408,54.9,53.7,49.3,,3,3,,1,1,157.9,37.4,38.8,34.7,,110.9,7,6,84.23,13,12
113_23,0.525949577,0.270000001,,,,,,,,,,,,,,,,,58.7668719,23.4296385,09/05/2023,,,7,,8,Head,,,29,,,,26/05/2023,11:21:00,2023,0.082751528,1.32,53.71515408,#N/A,33.71515408,54.9,53.7,49.3,,3,3,,1,1,157.9,37.4,38.8,34.7,,110.9,7,6,84.23,13,12
126_23,0.606150657,0.379999995,,,,,,,,,,,,,,,-3.6511761,-3.376384117,58.7658035,23.4356672,09/05/2023,,,20,,1,North,,,27,,,,19/05/2023,16:41:00,2023,0.077251313,0.79,51.69702298,#N/A,31.69702298,53,,,,1,1,,1,0.333333333,53,35.3,,,,35.3,8,8,38.88,11,10
126_23,0.606150657,0.379999995,,,,,,,,,,,,,,,,,58.7658035,23.4356672,09/05/2023,,,5,,2,North,,,25,,,,20/05/2023,12:16:00,2023,0.077251313,0.79,51.69702298,#N/A,31.69702298,53,,,,1,1,,1,0.333333333,53,35.3,,,,35.3,8,8,38.88,11,10
126_23,0.606150657,0.379999995,,,,,,,,,,,,,,,,,58.7658035,23.4356672,09/05/2023,,,15,,3,North,,,30,,,,21/05/2023,12:52:00,2023,0.077251313,0.79,51.69702298,#N/A,31.69702298,53,,,,1,1,,1,0.333333333,53,35.3,,,,35.3,8,8,38.88,11,10
126_23,0.606150657,0.379999995,,,,,,,,,,,,,,,,,58.7658035,23.4356672,09/05/2023,,,9,,4,North,,,19,,,,22/05/2023,15:32:00,2023,0.077251313,0.79,51.69702298,#N/A,31.69702298,53,,,,1,1,,1,0.333333333,53,35.3,,,,35.3,8,8,38.88,11,10
126_23,0.606150657,0.379999995,,,,,,,,,,,,,,,,,58.7658035,23.4356672,09/05/2023,,,4,,5,North,,,22,,,,23/05/2023,10:47:00,2023,0.077251313,0.79,51.69702298,#N/A,31.69702298,53,,,,1,1,,1,0.333333333,53,35.3,,,,35.3,8,8,38.88,11,10
126_23,0.606150657,0.379999995,,,,,,,,,,,,,,,,,58.7658035,23.4356672,09/05/2023,,,5,,6,North,,,27,,,,24/05/2023,12:37:00,2023,0.077251313,0.79,51.69702298,#N/A,31.69702298,53,,,,1,1,,1,0.333333333,53,35.3,,,,35.3,8,8,38.88,11,10
126_23,0.606150657,0.379999995,,,,,,,,,,,,,,,,,58.7658035,23.4356672,09/05/2023,,,5,,7,North,,,19,,,,25/05/2023,10:34:00,2023,0.077251313,0.79,51.69702298,#N/A,31.69702298,53,,,,1,1,,1,0.333333333,53,35.3,,,,35.3,8,8,38.88,11,10
126_23,0.606150657,0.379999995,,,,,,,,,,,,,,,,,58.7658035,23.4356672,09/05/2023,,,6,,8,North,,,18,,,,26/05/2023,13:56:00,2023,0.077251313,0.79,51.69702298,#N/A,31.69702298,53,,,,1,1,,1,0.333333333,53,35.3,,,,35.3,8,8,38.88,11,10
127_23,0.761473199,0.593333324,,,,,,,,,,,,,,,3.2631818,4.663521114,58.766591,23.4322764,08/05/2023,,,41,,1,Middle,,,52,,,,19/05/2023,15:55:00,2023,0.050822625,0.7,38.74078719,#N/A,18.74078719,58.7,53.3,52.8,,3,3,,1,1,164.8,36.5,37,36.5,,110,6,6,32.68,8,8
127_23,0.761473199,0.593333324,,,,,,,,,,,,,,,,,58.766591,23.4322764,08/05/2023,,,25,,2,Middle,,,47,,,,21/05/2023,15:00:00,2023,0.050822625,0.7,38.74078719,#N/A,18.74078719,58.7,53.3,52.8,,3,3,,1,1,164.8,36.5,37,36.5,,110,6,6,32.68,8,8
127_23,0.761473199,0.593333324,,,,,,,,,,,,,,,,,58.766591,23.4322764,08/05/2023,,,17,,3,Middle,,,26,,,,21/05/2023,11:32:00,2023,0.050822625,0.7,38.74078719,#N/A,18.74078719,58.7,53.3,52.8,,3,3,,1,1,164.8,36.5,37,36.5,,110,6,6,32.68,8,8
127_23,0.761473199,0.593333324,,,,,,,,,,,,,,,,,58.766591,23.4322764,08/05/2023,,,18,,4,Middle,,,33,,,,22/05/2023,12:53:00,2023,0.050822625,0.7,38.74078719,#N/A,18.74078719,58.7,53.3,52.8,,3,3,,1,1,164.8,36.5,37,36.5,,110,6,6,32.68,8,8
127_23,0.761473199,0.593333324,,,,,,,,,,,,,,,,,58.766591,23.4322764,08/05/2023,,,21,,5,Middle,,,26,,,,23/05/2023,12:51:00,2023,0.050822625,0.7,38.74078719,#N/A,18.74078719,58.7,53.3,52.8,,3,3,,1,1,164.8,36.5,37,36.5,,110,6,6,32.68,8,8
127_23,0.761473199,0.593333324,,,,,,,,,,,,,,,,,58.766591,23.4322764,08/05/2023,,,12,,6,Middle,,,31,,,,24/05/2023,10:51:00,2023,0.050822625,0.7,38.74078719,#N/A,18.74078719,58.7,53.3,52.8,,3,3,,1,1,164.8,36.5,37,36.5,,110,6,6,32.68,8,8
127_23,0.761473199,0.593333324,,,,,,,,,,,,,,,,,58.766591,23.4322764,08/05/2023,,,16,,7,Middle,,,26,,,,25/05/2023,11:56:00,2023,0.050822625,0.7,38.74078719,#N/A,18.74078719,58.7,53.3,52.8,,3,3,,1,1,164.8,36.5,37,36.5,,110,6,6,32.68,8,8
127_23,0.761473199,0.593333324,,,,,,,,,,,,,,,,,58.766591,23.4322764,08/05/2023,,,13,,8,Middle,,,20,,,,26/05/2023,12:41:00,2023,0.050822625,0.7,38.74078719,#N/A,18.74078719,58.7,53.3,52.8,,3,3,,1,1,164.8,36.5,37,36.5,,110,6,6,32.68,8,8
129_23,0.614750236,0.394999996,,,,,,,,,,,,,,,4.0786404,5.752219508,58.7657749,23.4358914,08/05/2023,,,31,,1,North,,,33,,,,19/05/2023,16:48:00,2023,0.057533218,0.48,43.07652861,#N/A,23.07652861,60.4,57.5,53.9,,3,3,,1,1,171.8,43,42.3,38.8,,124.1,4,4,25.94,8,8
129_23,0.614750236,0.394999996,,,,,,,,,,,,,,,,,58.7657749,23.4358914,08/05/2023,,,13,,2,North,,,32,,,,20/05/2023,11:41:00,2023,0.057533218,0.48,43.07652861,#N/A,23.07652861,60.4,57.5,53.9,,3,3,,1,1,171.8,43,42.3,38.8,,124.1,4,4,25.94,8,8
129_23,0.614750236,0.394999996,,,,,,,,,,,,,,,,,58.7657749,23.4358914,08/05/2023,,,26,,3,North,,,50,,,,21/05/2023,12:43:00,2023,0.057533218,0.48,43.07652861,#N/A,23.07652861,60.4,57.5,53.9,,3,3,,1,1,171.8,43,42.3,38.8,,124.1,4,4,25.94,8,8
129_23,0.614750236,0.394999996,,,,,,,,,,,,,,,,,58.7657749,23.4358914,08/05/2023,,,31,,4,North,,,40,,,,22/05/2023,16:29:00,2023,0.057533218,0.48,43.07652861,#N/A,23.07652861,60.4,57.5,53.9,,3,3,,1,1,171.8,43,42.3,38.8,,124.1,4,4,25.94,8,8
129_23,0.614750236,0.394999996,,,,,,,,,,,,,,,,,58.7657749,23.4358914,08/05/2023,,,18,,5,North,,,40,,,,23/05/2023,10:51:00,2023,0.057533218,0.48,43.07652861,#N/A,23.07652861,60.4,57.5,53.9,,3,3,,1,1,171.8,43,42.3,38.8,,124.1,4,4,25.94,8,8
129_23,0.614750236,0.394999996,,,,,,,,,,,,,,,,,58.7657749,23.4358914,08/05/2023,,,39,,6,North,,,48,,,,24/05/2023,12:14:00,2023,0.057533218,0.48,43.07652861,#N/A,23.07652861,60.4,57.5,53.9,,3,3,,1,1,171.8,43,42.3,38.8,,124.1,4,4,25.94,8,8
129_23,0.614750236,0.394999996,,,,,,,,,,,,,,,,,58.7657749,23.4358914,08/05/2023,,,15,,7,North,,,25,,,,25/05/2023,11:10:00,2023,0.057533218,0.48,43.07652861,#N/A,23.07652861,60.4,57.5,53.9,,3,3,,1,1,171.8,43,42.3,38.8,,124.1,4,4,25.94,8,8
129_23,0.614750236,0.394999996,,,,,,,,,,,,,,,,,58.7657749,23.4358914,08/05/2023,,,7,,8,North,,,20,,,,26/05/2023,14:09:00,2023,0.057533218,0.48,43.07652861,#N/A,23.07652861,60.4,57.5,53.9,,3,3,,1,1,171.8,43,42.3,38.8,,124.1,4,4,25.94,8,8
141_23,0.572512612,0.265000001,,,,,,,,,,,,,,,3.3323418,4.288667219,58.7671142,23.4296127,08/05/2023,,,19,,1,Head,,,28,,,,19/05/2023,15:20:00,2023,0.076296364,1.62,58.6989875,#N/A,38.6989875,53.4,53.1,47.1,,3,2,,1,0.666666667,153.6,37.6,35.5,,,73.1,2,2,57.24,1,1
141_23,0.572512612,0.265000001,,,,,,,,,,,,,,,,,58.7671142,23.4296127,08/05/2023,,,17,,2,Head,,,28,,,,20/05/2023,13:22:00,2023,0.076296364,1.62,58.6989875,#N/A,38.6989875,53.4,53.1,47.1,,3,2,,1,0.666666667,153.6,37.6,35.5,,,73.1,2,2,57.24,1,1
141_23,0.572512612,0.265000001,,,,,,,,,,,,,,,,,58.7671142,23.4296127,08/05/2023,,,24,,3,Head,,,30,,,,21/05/2023,10:27:00,2023,0.076296364,1.62,58.6989875,#N/A,38.6989875,53.4,53.1,47.1,,3,2,,1,0.666666667,153.6,37.6,35.5,,,73.1,2,2,57.24,1,1
141_23,0.572512612,0.265000001,,,,,,,,,,,,,,,,,58.7671142,23.4296127,08/05/2023,,,14,,4,Head,,,24,,,,22/05/2023,15:01:00,2023,0.076296364,1.62,58.6989875,#N/A,38.6989875,53.4,53.1,47.1,,3,2,,1,0.666666667,153.6,37.6,35.5,,,73.1,2,2,57.24,1,1
141_23,0.572512612,0.265000001,,,,,,,,,,,,,,,,,58.7671142,23.4296127,08/05/2023,,,14,,5,Head,,,21,,,,23/05/2023,12:02:00,2023,0.076296364,1.62,58.6989875,#N/A,38.6989875,53.4,53.1,47.1,,3,2,,1,0.666666667,153.6,37.6,35.5,,,73.1,2,2,57.24,1,1
141_23,0.572512612,0.265000001,,,,,,,,,,,,,,,,,58.7671142,23.4296127,08/05/2023,,,16,,6,Head,,,21,,,,24/05/2023,11:38:00,2023,0.076296364,1.62,58.6989875,#N/A,38.6989875,53.4,53.1,47.1,,3,2,,1,0.666666667,153.6,37.6,35.5,,,73.1,2,2,57.24,1,1
141_23,0.572512612,0.265000001,,,,,,,,,,,,,,,,,58.7671142,23.4296127,08/05/2023,,,19,,7,Head,,,21,,,,25/05/2023,12:43:00,2023,0.076296364,1.62,58.6989875,#N/A,38.6989875,53.4,53.1,47.1,,3,2,,1,0.666666667,153.6,37.6,35.5,,,73.1,2,2,57.24,1,1
141_23,0.572512612,0.265000001,,,,,,,,,,,,,,,,,58.7671142,23.4296127,08/05/2023,,,17,,8,Head,,,21,,,,26/05/2023,12:04:00,2023,0.076296364,1.62,58.6989875,#N/A,38.6989875,53.4,53.1,47.1,,3,2,,1,0.666666667,153.6,37.6,35.5,,,73.1,2,2,57.24,1,1
164_23,0.693326394,0.459999998,,,,,,,,,,,,,,,-3.4571203,-3.052234061,58.7663812,23.4327624,08/05/2023,,,26,,1,Middle,,,34,,,,21/05/2023,14:58:00,2023,0.055473694,0.63,38.40785552,#N/A,18.40785552,46.1,,,,1,1,,1,0.333333333,46.1,39.6,,,,39.6,9,8,30.94,10,9
164_23,0.693326394,0.459999998,,,,,,,,,,,,,,,,,58.7663812,23.4327624,08/05/2023,,,11,,2,Middle,,,22,,,,21/05/2023,11:43:00,2023,0.055473694,0.63,38.40785552,#N/A,18.40785552,46.1,,,,1,1,,1,0.333333333,46.1,39.6,,,,39.6,9,8,30.94,10,9
164_23,0.693326394,0.459999998,,,,,,,,,,,,,,,,,58.7663812,23.4327624,08/05/2023,,,6,,3,Middle,,,46,,,,22/05/2023,15:33:00,2023,0.055473694,0.63,38.40785552,#N/A,18.40785552,46.1,,,,1,1,,1,0.333333333,46.1,39.6,,,,39.6,9,8,30.94,10,9
164_23,0.693326394,0.459999998,,,,,,,,,,,,,,,,,58.7663812,23.4327624,08/05/2023,,,21,,4,Middle,,,29,,,,23/05/2023,12:59:00,2023,0.055473694,0.63,38.40785552,#N/A,18.40785552,46.1,,,,1,1,,1,0.333333333,46.1,39.6,,,,39.6,9,8,30.94,10,9
164_23,0.693326394,0.459999998,,,,,,,,,,,,,,,,,58.7663812,23.4327624,08/05/2023,,,1,,5,Middle,,,25,,,,24/05/2023,10:38:00,2023,0.055473694,0.63,38.40785552,#N/A,18.40785552,46.1,,,,1,1,,1,0.333333333,46.1,39.6,,,,39.6,9,8,30.94,10,9
164_23,0.693326394,0.459999998,,,,,,,,,,,,,,,,,58.7663812,23.4327624,08/05/2023,,,6,,6,Middle,,,16,,,,26/05/2023,12:48:00,2023,0.055473694,0.63,38.40785552,#N/A,18.40785552,46.1,,,,1,1,,1,0.333333333,46.1,39.6,,,,39.6,9,8,30.94,10,9
169_23,0.730214755,0.5,,,,,,,,,,,,,,,2.2719559,3.775920935,58.7662253,23.4340644,08/05/2023,,,24,,1,Middle,,,28,,,,19/05/2023,16:10:00,2023,0.048743755,0.52,33.07242109,#N/A,13.07242109,48.8,49.1,,,2,3,,1,1,97.9,31.9,36.3,36.2,,104.4,5,5,26.74,8,8
169_23,0.730214755,0.5,,,,,,,,,,,,,,,,,58.7662253,23.4340644,08/05/2023,,,24,,2,Middle,,,36,,,,21/05/2023,14:33:00,2023,0.048743755,0.52,33.07242109,#N/A,13.07242109,48.8,49.1,,,2,3,,1,1,97.9,31.9,36.3,36.2,,104.4,5,5,26.74,8,8
169_23,0.730214755,0.5,,,,,,,,,,,,,,,,,58.7662253,23.4340644,08/05/2023,,,33,,3,Middle,,,37,,,,21/05/2023,11:58:00,2023,0.048743755,0.52,33.07242109,#N/A,13.07242109,48.8,49.1,,,2,3,,1,1,97.9,31.9,36.3,36.2,,104.4,5,5,26.74,8,8
169_23,0.730214755,0.5,,,,,,,,,,,,,,,,,58.7662253,23.4340644,08/05/2023,,,21,,4,Middle,,,30,,,,22/05/2023,13:28:00,2023,0.048743755,0.52,33.07242109,#N/A,13.07242109,48.8,49.1,,,2,3,,1,1,97.9,31.9,36.3,36.2,,104.4,5,5,26.74,8,8
169_23,0.730214755,0.5,,,,,,,,,,,,,,,,,58.7662253,23.4340644,08/05/2023,,,26,,5,Middle,,,43,,,,23/05/2023,13:11:00,2023,0.048743755,0.52,33.07242109,#N/A,13.07242109,48.8,49.1,,,2,3,,1,1,97.9,31.9,36.3,36.2,,104.4,5,5,26.74,8,8
169_23,0.730214755,0.5,,,,,,,,,,,,,,,,,58.7662253,23.4340644,08/05/2023,,,13,,6,Middle,,,62,,,,24/05/2023,10:22:00,2023,0.048743755,0.52,33.07242109,#N/A,13.07242109,48.8,49.1,,,2,3,,1,1,97.9,31.9,36.3,36.2,,104.4,5,5,26.74,8,8
169_23,0.730214755,0.5,,,,,,,,,,,,,,,,,58.7662253,23.4340644,08/05/2023,,,16,,7,Middle,,,31,,,,25/05/2023,11:22:00,2023,0.048743755,0.52,33.07242109,#N/A,13.07242109,48.8,49.1,,,2,3,,1,1,97.9,31.9,36.3,36.2,,104.4,5,5,26.74,8,8
169_23,0.730214755,0.5,,,,,,,,,,,,,,,,,58.7662253,23.4340644,08/05/2023,,,6,,8,Middle,,,22,,,,26/05/2023,12:58:00,2023,0.048743755,0.52,33.07242109,#N/A,13.07242109,48.8,49.1,,,2,3,,1,1,97.9,31.9,36.3,36.2,,104.4,5,5,26.74,8,8
199_23,0.648117423,0.424999997,,,,,,,,,,,,,,,-4.8673768,-4.287119879,58.7663232,23.4330291,08/05/2023,,,10,,1,Middle,,,36,,,,19/05/2023,15:43:00,2023,0.074461485,0.74,42.93862334,#N/A,22.93862334,57.4,55.6,52.9,,3,3,,1,1,165.9,39.6,40.4,38.8,,118.8,11,11,34.61,13,12
199_23,0.648117423,0.424999997,,,,,,,,,,,,,,,,,58.7663232,23.4330291,08/05/2023,,,19,,2,Middle,,,30,,,,21/05/2023,14:43:00,2023,0.074461485,0.74,42.93862334,#N/A,22.93862334,57.4,55.6,52.9,,3,3,,1,1,165.9,39.6,40.4,38.8,,118.8,11,11,34.61,13,12
199_23,0.648117423,0.424999997,,,,,,,,,,,,,,,,,58.7663232,23.4330291,08/05/2023,,,8,,3,Middle,,,29,,,,21/05/2023,11:41:00,2023,0.074461485,0.74,42.93862334,#N/A,22.93862334,57.4,55.6,52.9,,3,3,,1,1,165.9,39.6,40.4,38.8,,118.8,11,11,34.61,13,12
199_23,0.648117423,0.424999997,,,,,,,,,,,,,,,,,58.7663232,23.4330291,08/05/2023,,,9,,4,Middle,,,36,,,,22/05/2023,12:59:00,2023,0.074461485,0.74,42.93862334,#N/A,22.93862334,57.4,55.6,52.9,,3,3,,1,1,165.9,39.6,40.4,38.8,,118.8,11,11,34.61,13,12
199_23,0.648117423,0.424999997,,,,,,,,,,,,,,,,,58.7663232,23.4330291,08/05/2023,,,14,,5,Middle,,,31,,,,23/05/2023,13:01:00,2023,0.074461485,0.74,42.93862334,#N/A,22.93862334,57.4,55.6,52.9,,3,3,,1,1,165.9,39.6,40.4,38.8,,118.8,11,11,34.61,13,12
199_23,0.648117423,0.424999997,,,,,,,,,,,,,,,,,58.7663232,23.4330291,08/05/2023,,,6,,6,Middle,,,31,,,,24/05/2023,10:41:00,2023,0.074461485,0.74,42.93862334,#N/A,22.93862334,57.4,55.6,52.9,,3,3,,1,1,165.9,39.6,40.4,38.8,,118.8,11,11,34.61,13,12
199_23,0.648117423,0.424999997,,,,,,,,,,,,,,,,,58.7663232,23.4330291,08/05/2023,,,9,,7,Middle,,,30,,,,25/05/2023,11:46:00,2023,0.074461485,0.74,42.93862334,#N/A,22.93862334,57.4,55.6,52.9,,3,3,,1,1,165.9,39.6,40.4,38.8,,118.8,11,11,34.61,13,12
199_23,0.648117423,0.424999997,,,,,,,,,,,,,,,,,58.7663232,23.4330291,08/05/2023,,,4,,8,Middle,,,26,,,,26/05/2023,12:50:00,2023,0.074461485,0.74,42.93862334,#N/A,22.93862334,57.4,55.6,52.9,,3,3,,1,1,165.9,39.6,40.4,38.8,,118.8,11,11,34.61,13,12
236_23,0.595582157,0.362499997,,,,,,,,,,,,,,,1.1883657,2.474395291,58.7670645,23.4306762,09/05/2023,,,15,,1,Head,,,26,,,,19/05/2023,14:01:00,2023,0.034015275,1.16,50.00092634,#N/A,30.00092634,56.8,57.9,52.3,,3,3,,1,1,167,43.5,40.7,39.1,,123.3,2,2,25.88,4,4
236_23,0.595582157,0.362499997,,,,,,,,,,,,,,,,,58.7670645,23.4306762,09/05/2023,,,13,,2,Head,,,34,,,,20/05/2023,13:48:00,2023,0.034015275,1.16,50.00092634,#N/A,30.00092634,56.8,57.9,52.3,,3,3,,1,1,167,43.5,40.7,39.1,,123.3,2,2,25.88,4,4
236_23,0.595582157,0.362499997,,,,,,,,,,,,,,,,,58.7670645,23.4306762,09/05/2023,,,16,,3,Head,,,34,,,,21/05/2023,15:22:00,2023,0.034015275,1.16,50.00092634,#N/A,30.00092634,56.8,57.9,52.3,,3,3,,1,1,167,43.5,40.7,39.1,,123.3,2,2,25.88,4,4
236_23,0.595582157,0.362499997,,,,,,,,,,,,,,,,,58.7670645,23.4306762,09/05/2023,,,18,,4,Head,,,34,,,,21/05/2023,11:00:00,2023,0.034015275,1.16,50.00092634,#N/A,30.00092634,56.8,57.9,52.3,,3,3,,1,1,167,43.5,40.7,39.1,,123.3,2,2,25.88,4,4
236_23,0.595582157,0.362499997,,,,,,,,,,,,,,,,,58.7670645,23.4306762,09/05/2023,,,22,,5,Head,,,34,,,,22/05/2023,15:25:00,2023,0.034015275,1.16,50.00092634,#N/A,30.00092634,56.8,57.9,52.3,,3,3,,1,1,167,43.5,40.7,39.1,,123.3,2,2,25.88,4,4
236_23,0.595582157,0.362499997,,,,,,,,,,,,,,,,,58.7670645,23.4306762,09/05/2023,,,18,,6,Head,,,34,,,,23/05/2023,11:42:00,2023,0.034015275,1.16,50.00092634,#N/A,30.00092634,56.8,57.9,52.3,,3,3,,1,1,167,43.5,40.7,39.1,,123.3,2,2,25.88,4,4
236_23,0.595582157,0.362499997,,,,,,,,,,,,,,,,,58.7670645,23.4306762,09/05/2023,,,22,,7,Head,,,36,,,,24/05/2023,11:23:00,2023,0.034015275,1.16,50.00092634,#N/A,30.00092634,56.8,57.9,52.3,,3,3,,1,1,167,43.5,40.7,39.1,,123.3,2,2,25.88,4,4
236_23,0.595582157,0.362499997,,,,,,,,,,,,,,,,,58.7670645,23.4306762,09/05/2023,,,16,,8,Head,,,31,,,,25/05/2023,12:26:00,2023,0.034015275,1.16,50.00092634,#N/A,30.00092634,56.8,57.9,52.3,,3,3,,1,1,167,43.5,40.7,39.1,,123.3,2,2,25.88,4,4
236_23,0.595582157,0.362499997,,,,,,,,,,,,,,,,,58.7670645,23.4306762,09/05/2023,,,15,,9,Head,,,35,,,,26/05/2023,11:32:00,2023,0.034015275,1.16,50.00092634,#N/A,30.00092634,56.8,57.9,52.3,,3,3,,1,1,167,43.5,40.7,39.1,,123.3,2,2,25.88,4,4
263_23,0.548336605,0.290000002,,,,,,,,,,,,,,,-1.2067847,-0.710372383,58.7669661,23.4296229,09/05/2023,,,9,,1,Head,,,22,,,,19/05/2023,15:24:00,2023,0.09170624,1.63,62.67853391,#N/A,42.67853391,59.2,56.1,53.8,,3,3,,1,1,169.1,40.8,37,36.3,,114.1,6,6,73.74,15,14
263_23,0.548336605,0.290000002,,,,,,,,,,,,,,,,,58.7669661,23.4296229,09/05/2023,,,9,,2,Head,,,36,,,,20/05/2023,13:13:00,2023,0.09170624,1.63,62.67853391,#N/A,42.67853391,59.2,56.1,53.8,,3,3,,1,1,169.1,40.8,37,36.3,,114.1,6,6,73.74,15,14
263_23,0.548336605,0.290000002,,,,,,,,,,,,,,,,,58.7669661,23.4296229,09/05/2023,,,21,,3,Head,,,27,,,,21/05/2023,10:35:00,2023,0.09170624,1.63,62.67853391,#N/A,42.67853391,59.2,56.1,53.8,,3,3,,1,1,169.1,40.8,37,36.3,,114.1,6,6,73.74,15,14
263_23,0.548336605,0.290000002,,,,,,,,,,,,,,,,,58.7669661,23.4296229,09/05/2023,,,12,,4,Head,,,18,,,,22/05/2023,14:59:00,2023,0.09170624,1.63,62.67853391,#N/A,42.67853391,59.2,56.1,53.8,,3,3,,1,1,169.1,40.8,37,36.3,,114.1,6,6,73.74,15,14
263_23,0.548336605,0.290000002,,,,,,,,,,,,,,,,,58.7669661,23.4296229,09/05/2023,,,7,,5,Head,,,18,,,,23/05/2023,12:00:00,2023,0.09170624,1.63,62.67853391,#N/A,42.67853391,59.2,56.1,53.8,,3,3,,1,1,169.1,40.8,37,36.3,,114.1,6,6,73.74,15,14
263_23,0.548336605,0.290000002,,,,,,,,,,,,,,,,,58.7669661,23.4296229,09/05/2023,,,9,,6,Head,,,22,,,,24/05/2023,11:36:00,2023,0.09170624,1.63,62.67853391,#N/A,42.67853391,59.2,56.1,53.8,,3,3,,1,1,169.1,40.8,37,36.3,,114.1,6,6,73.74,15,14
263_23,0.548336605,0.290000002,,,,,,,,,,,,,,,,,58.7669661,23.4296229,09/05/2023,,,11,,7,Head,,,22,,,,25/05/2023,12:41:00,2023,0.09170624,1.63,62.67853391,#N/A,42.67853391,59.2,56.1,53.8,,3,3,,1,1,169.1,40.8,37,36.3,,114.1,6,6,73.74,15,14
263_23,0.548336605,0.290000002,,,,,,,,,,,,,,,,,58.7669661,23.4296229,09/05/2023,,,15,,8,Head,,,22,,,,26/05/2023,12:06:00,2023,0.09170624,1.63,62.67853391,#N/A,42.67853391,59.2,56.1,53.8,,3,3,,1,1,169.1,40.8,37,36.3,,114.1,6,6,73.74,15,14
282_23,0.495694533,0.189999998,,,,,,,,,,,,,,,-2.1014123,-0.497498547,58.7667815,23.4296475,09/05/2023,,,15,,1,Head,,,33,,,,19/05/2023,14:20:00,2023,0.060694836,0.64,43.99248108,#N/A,23.99248108,50.5,50.1,46.6,,3,3,,1,1,147.2,36.4,35.6,34.2,,106.2,4,3,90.02,7,5
282_23,0.495694533,0.189999998,,,,,,,,,,,,,,,,,58.7667815,23.4296475,09/05/2023,,,37,,2,Head,,,55,,,,20/05/2023,12:54:00,2023,0.060694836,0.64,43.99248108,#N/A,23.99248108,50.5,50.1,46.6,,3,3,,1,1,147.2,36.4,35.6,34.2,,106.2,4,3,90.02,7,5
282_23,0.495694533,0.189999998,,,,,,,,,,,,,,,,,58.7667815,23.4296475,09/05/2023,,,12,,3,Head,,,28,,,,21/05/2023,10:38:00,2023,0.060694836,0.64,43.99248108,#N/A,23.99248108,50.5,50.1,46.6,,3,3,,1,1,147.2,36.4,35.6,34.2,,106.2,4,3,90.02,7,5
282_23,0.495694533,0.189999998,,,,,,,,,,,,,,,,,58.7667815,23.4296475,09/05/2023,,,31,,4,Head,,,56,,,,22/05/2023,14:43:00,2023,0.060694836,0.64,43.99248108,#N/A,23.99248108,50.5,50.1,46.6,,3,3,,1,1,147.2,36.4,35.6,34.2,,106.2,4,3,90.02,7,5
282_23,0.495694533,0.189999998,,,,,,,,,,,,,,,,,58.7667815,23.4296475,09/05/2023,,,15,,5,Head,,,44,,,,23/05/2023,11:49:00,2023,0.060694836,0.64,43.99248108,#N/A,23.99248108,50.5,50.1,46.6,,3,3,,1,1,147.2,36.4,35.6,34.2,,106.2,4,3,90.02,7,5
282_23,0.495694533,0.189999998,,,,,,,,,,,,,,,,,58.7667815,23.4296475,09/05/2023,,,21,,6,Head,,,47,,,,24/05/2023,11:16:00,2023,0.060694836,0.64,43.99248108,#N/A,23.99248108,50.5,50.1,46.6,,3,3,,1,1,147.2,36.4,35.6,34.2,,106.2,4,3,90.02,7,5
282_23,0.495694533,0.189999998,,,,,,,,,,,,,,,,,58.7667815,23.4296475,09/05/2023,,,4,,7,Head,,,45,,,,25/05/2023,12:17:00,2023,0.060694836,0.64,43.99248108,#N/A,23.99248108,50.5,50.1,46.6,,3,3,,1,1,147.2,36.4,35.6,34.2,,106.2,4,3,90.02,7,5
282_23,0.495694533,0.189999998,,,,,,,,,,,,,,,,,58.7667815,23.4296475,09/05/2023,,,9,,8,Head,,,51,,,,26/05/2023,11:20:00,2023,0.060694836,0.64,43.99248108,#N/A,23.99248108,50.5,50.1,46.6,,3,3,,1,1,147.2,36.4,35.6,34.2,,106.2,4,3,90.02,7,5
323_23,0.629404545,0.379999995,,,,,,,,,,,,,,,-5.5274251,-5.056484456,58.7656998,23.4355153,08/05/2023,,,21,,1,North,,,38,,,,19/05/2023,16:23:00,2023,0.078302519,0.57,38.78430374,#N/A,18.78430374,55.4,52.8,48.3,,3,3,,1,1,156.5,36.4,38.2,35.1,,109.7,10,10,35.95,18,18
